temperature,pressure,rpm,vibration,battery_voltage,battery_current,battery_temp,fault_count,engine_health,battery_health,vehicle_health,ml_health_score,trip_readiness,health_class,health_class_id,failure
90.16967839,26.48090609,3263.702235,0.740805772,12.62246275,29.98310729,45.58361512,4,74.66064321,98.0157086,81.66716283,21.010471,80.60343942,Good,1,0
95.02489027,30.06589736,3147.293991,0.00798455,12.65852377,72.41775326,49.07948883,5,79.95021946,86.12973799,81.80407502,13.129557,76.30839261,Good,1,0
74.67441577,38.61596411,2372.309866,0.07737062,12.69256066,41.85646639,38.31821547,1,100,100,100,14.993679,98,Excellent,0,0
98.46723113,33.33144045,2268.875295,0.181583307,12.51579491,84.49202213,52.13674239,1,83.06553775,64.84977923,77.60081019,13.129557,77.53044196,Good,1,0
109.4340542,19.73116104,1108.94763,0.511873489,12.47753632,7.51682665,35.92972543,6,30.87510073,94.94837311,50.09708244,1.4937878,57.04792409,Critical,3,0
70.44775721,28.70853326,1655.004006,0.389767073,12.44013372,52.69591208,45.77440362,8,74.01552848,90.77254347,79.04263298,24.402285,69.58008848,Good,1,0
71.68456516,40.69376276,2754.687381,0.536960416,12.16960244,78.5878528,39.28719673,5,74.20263894,82.24610061,76.61567744,24.714924,72.41862659,Good,1,0
105.036765,28.71721883,2389.694249,0.0809494,12.53020752,32.19391368,29.50795369,0,80,97.12106025,85.13631807,99.68686,90.50600289,Good,1,0
82.1298402,19.19712785,2559.941663,0.196059953,13.21145833,46.81598129,36.81234154,9,60,100,72,3.4210622,65.2,Warning,2,0
106.0573209,41.35829331,3331.402888,0.648869861,12.88427276,41.93928571,40.03171878,3,60,100,72,6.278801,77.2,Warning,2,0
78.36196432,34.09435506,1550.141513,0.454328572,12.52156721,36.32464716,34.67801869,7,69.71142855,96.76464737,77.8273942,23.994816,72.04936599,Good,1,0
106.8256836,29.57992285,2311.055758,0.173027616,12.74233192,54.89245282,39.12856518,8,60,100,72,2.8351605,67.2,Warning,2,1
86.97228725,27.77149358,2650.968771,0.022580785,12.05232964,24.09156798,43.65362959,9,80,77.40859751,79.22257925,12.050134,65.01526705,Good,1,0
88.87343235,36.49411158,1936.67205,0.218235514,12.29579514,47.78062437,34.76626858,1,100,87.45154946,96.23546484,17.783546,93.23158879,Excellent,0,0
108.4707703,26.7480996,3645.181691,0.004524349,12.77913994,60.31988475,10,1,80,100,86,19.392086,89.6,Good,1,0
79.57344284,36.88953855,3226.869441,0.416298276,12.99486688,45.69812577,51.78270151,6,77.24678163,76.93881485,77.1543916,21.666563,69.68039793,Good,1,0
70.88316856,33.25317171,2732.106662,0.672251396,12.09165353,29.995916,32.0240857,7,60,79.03070816,65.70921245,5.413449,61.2316691,Warning,2,0
78.27153688,31.46809155,3935.385423,0.34188985,12.20656468,70.60370797,26.76719779,8,77.2073433,83.77079289,79.17637818,25.180113,68.25998549,Good,1,0
91.78500926,30.87308883,1300.883776,0.079072704,13.27255032,64.60513923,23.75889704,5,86.42998148,100,90.50098704,19.047188,84.30059222,Excellent,0,0
61.51361392,28.95019178,2493.818975,0.164708599,12.4385045,29.17625657,31.63554098,1,100,93.33831062,98.00149319,20.138336,95.46855804,Excellent,0,0
94.56206354,36.27384072,2793.069575,0.181112085,13.12934479,24.1178487,29.37252169,7,70.87587292,100,79.61311104,17.713797,73.76786663,Good,1,0
76.91843024,24.80794301,1768.355963,0.107418298,12.48274293,30.96151168,27.62990536,6,84.23177203,95.16314574,87.51118414,20.138336,79.53933963,Good,1,0
102.2171899,20.26844924,2740.571633,0.513695095,12.49847211,60.90546331,28.1787373,4,41.82745727,95.81197466,58.02281248,3.6646366,65.97608242,Critical,3,0
49.08609543,33.68664074,1614.734005,0.106839718,12.27780364,55.51145798,40.29742824,6,85,86.70940035,85.51282011,21.43972,76.64957213,Good,1,0
73.20151337,33.78742997,3052.445855,0.483824424,12.77702206,65.80165425,55.30363441,2,87.74503842,66,81.22152689,21.666563,77.93291614,Good,1,0
59.70297773,32.88144692,3346.267815,0.198283769,12.94311102,43.47699564,43.20571598,8,80,100,86,19.392086,75.6,Good,1,0
72.606558,32.44637022,2717.866721,0.033646992,11.98599911,31.50531525,46.22598185,0,100,70.50412492,91.15123748,99.677315,88.79156747,Excellent,0,0
88.71498852,28.07675773,1017.761748,0.542759484,12.25901978,68.37692977,31.22589969,8,63.81603441,85.93456589,70.45159385,17.513138,63.45786949,Warning,2,0
82.31160062,34.72489623,1726.565183,0.172538421,12.76603141,38.93102973,36.04665366,8,80,100,86,19.392086,75.6,Good,1,0
81.19933647,29.72665124,2951.768003,0.025809219,12.34818054,53.73096112,39.26482404,6,85,89.61244748,86.38373424,17.713797,77.75273004,Good,1,0
82.61222693,27.07731864,2516.958915,0.542750214,12.20264581,19.00150322,28.40442106,8,63.81665238,83.60913977,69.7543986,17.194534,62.57446711,Warning,2,0
88.05082361,28.12865213,500,0.373873433,12.80381686,38.60379151,30.74269929,9,75.07510449,100,82.55257314,24.402285,71.53154388,Good,1,0
69.87195937,42.12383819,3494.264307,0.080686374,12.84138128,70.18792642,43.54551958,1,100,100,100,19.392086,98,Excellent,0,0
95.60274461,19.59014351,2609.325205,0.13655606,12.22014316,35.67450867,45.90292755,5,58.79451077,81.26095183,65.53444309,2.5664806,65.57285622,Warning,2,0
94.93998956,32.99872863,1844.740269,0.625247234,12.48494661,66.29007643,35.6741027,6,55.12002089,95.25404771,67.16022894,5.4963293,67.3469469,Warning,2,0
90.77556906,19.92533743,3295.964478,0.104326514,11.91661008,3.379606076,23.04842819,9,58.44886187,71.81016587,62.45725307,1.8940032,53.83638502,Warning,2,0
93.34800164,29.35059997,1957.96799,0.2129545,12.04180764,38.81216681,32.04408017,7,73.30399672,76.97456498,74.4051672,14.297014,66.03801331,Warning,2,0
89.44627001,27.39823509,1949.238306,0.398766605,12.44966609,46.57290708,20.58668865,5,83.41555969,93.79872633,86.53050968,24.402285,80.67805108,Good,1,0
115.5260995,17.48983022,2786.682121,0.11211698,12.41256272,84.85080607,35.7520241,5,40,84.26438198,53.2793146,1.2731314,58.82046515,Critical,3,0
83.69358743,32.33422554,3924.830767,0.493430917,12.01324956,26.6187424,37.55403111,1,87.10460555,75.79654449,83.71218723,22.126616,83.38662124,Good,1,0
80.39375172,27.71977163,3798.869742,0.300704302,12.11361043,63.41986591,32.29289579,3,99.95304651,79.93643024,93.94806163,21.26825,86.35612302,Excellent,0,0
73.69708629,17.40476194,2787.769199,0.200769284,11.97398225,71.13863562,37.41711222,4,75,74.1767679,74.75303037,19.657219,71.6871718,Warning,2,0
69.51605994,35.03740854,2869.908527,0.172611489,12.58202394,35.57020706,39.16901239,8,80,99.25848764,85.77754629,19.392086,75.3182253,Good,1,0
66.33292319,38.61003707,3133.199146,0.465908278,11.61294432,42.52952102,37.56862043,8,68.9394481,67,68.35761367,11.877453,58.4145682,Warning,2,0
71.6680403,38.94074605,1494.41306,0.341925483,11.99536911,52.83257548,22.98469708,6,82.20496782,75.05897571,80.06117018,25.600946,71.04849725,Good,1,0
83.93979428,32.15373864,3015.31867,0.161928966,11.65482338,20.37030066,32.46735674,1,100,67,90.1,19.657219,85.46,Excellent,0,0
90.01442693,30.27634883,1912.741225,0.104225829,12.56760824,40.89793576,39.09842978,7,79.97114615,98.66383996,85.57895429,16.85328,77.08014057,Good,1,0
85.76713088,37.96893973,2754.782453,0.119966856,11.67890658,75.52224082,50.78711771,4,95,47.32379978,80.69713993,17.09106,69.88304391,Good,1,0
73.51697084,40.09430151,2318.025898,0.245866733,12.41269168,60.45309622,32.2807425,6,85,92.27353178,87.18205953,20.079834,78.76394207,Good,1,0
98.50276846,36.80141222,2900.966662,0.006811706,13.05580961,46.86497421,40.508402,4,77.99446308,100,84.59612416,16.85328,82.75767449,Good,1,0
96.09119008,24.35077439,2594.482772,0.044176092,13.06937359,52.26144724,43.78151912,7,65.22071738,100,75.65450216,16.85328,71.3927013,Good,1,0
82.60527539,31.20806912,500,0.68596389,11.67763697,61.61810731,33.03372302,2,80,67,76.1,24.303907,75.06,Good,1,0
75.20625783,32.63709687,2643.113369,0.382378899,12.51936384,65.44820296,46.48407747,1,94.50807342,91.62789501,93.64401989,21.010471,92.51199094,Excellent,0,0
93.22641881,19.14229819,3013.722362,0.352021835,12.00441148,38.87171705,47.02173831,2,70.07904003,68.55806334,69.62274702,18.20426,71.48526088,Warning,2,0
87.81960381,32.81616396,2856.742679,0.194138954,11.92274559,80.69441887,48.80384734,9,80,57.98438332,73.395315,8.001888,57.63406566,Warning,2,0
63.27809111,43.63795096,2417.931243,0.079364057,12.35461202,76.32696402,39.58432169,0,100,89.87774575,96.96332373,99.698845,96.15354339,Excellent,0,0
83.98029616,33.83961699,3813.729354,0.225261897,12.89131646,63.54515261,58.6013725,2,100,66,89.8,17.715132,83.08,Good,1,0
88.93053718,38.84047849,2749.098503,0.009132901,12.63986355,33.14080268,28.84716887,3,100,100,100,19.392086,94,Excellent,0,0
71.5045782,31.09748838,2850.13864,0.17356788,12.11394363,29.59552186,56.24077586,8,80,45.95017468,69.7850524,6.8177643,55.06106638,Warning,2,0
87.84765089,29.56069006,3335.593515,0.003462783,12.6820136,43.46792407,42.68299489,3,100,100,100,16.85328,94,Excellent,0,0
63.17766272,32.28762834,2790.0744,0.117595874,11.50251667,51.21530195,48.40387333,8,80,55.42683068,72.6280492,9.547502,58.66219566,Warning,2,0
105.0427915,25.10504011,1781.585797,0.740805772,12.09882168,14.63016269,31.79962245,9,40,79.32639433,51.7979183,1.5735388,48.94402984,Critical,3,1
103.7192498,24.21734888,549.330069,0.098400356,12.07044338,59.89386267,43.44474703,6,61.86939551,78.15578951,66.75531371,6.9772425,63.68434613,Warning,2,0
81.21223999,37.59782734,2118.303278,0.293844299,12.43132828,75.74924528,49.26974164,3,100,78.52516985,93.55755095,13.632763,85.83956454,Excellent,0,0
90.45181507,38.23405406,3108.756421,0.128505027,12.31886881,61.5294828,24.12641356,5,89.09636986,88.4033386,88.88846049,19.047188,81.01374401,Good,1,0
48.85117051,24.05336211,2217.522935,0.009907593,12.34341156,36.47894394,33.36673718,6,81.21344843,89.41572696,83.67413198,15.603429,76.08762458,Good,1,0
67.6547851,35.80799283,3140.942698,0.001455511,12.33011219,34.11193205,13.58747312,1,100,88.86712775,96.66013833,20.138336,93.76950855,Excellent,0,0
80.5933162,29.47824015,2618.982541,0.040510704,12.4089629,55.99704688,33.21667023,8,80,92.11971948,83.63591584,19.392086,72.6054934,Good,1,0
68.91800468,32.03885145,3530.452856,0.063097873,12.61605239,46.93392569,26.83991807,4,95,100,96.5,20.138336,89.9,Excellent,0,0
95.71594724,32.76131184,2263.826634,0.125359562,12.45973241,58.86082349,32.82232312,8,68.56810552,94.21396193,76.26186244,16.85328,68.59990985,Good,1,0
114.959448,35.96610281,2874.091861,0.070257946,12.28625927,62.03442745,61.51969806,6,55,53.05819503,54.41745851,1.3866603,51.26211411,Critical,3,0
67.35077921,30.49630921,2904.708052,0.188773922,12.56069931,71.83781058,52.17803507,8,80,73.97352739,78.19205822,14.057339,65.70994041,Good,1,0
72.43804894,38.46097197,3701.281498,0.376136992,12.73044942,27.35753142,20.60552463,0,94.92420054,100,96.44694038,99.74526,97.86816423,Excellent,0,0
88.53172552,31.85647704,1134.690155,0.007511759,12.17758964,54.43237896,40.55738302,0,100,82.5755728,94.77267184,99.692085,93.37871767,Excellent,0,0
109.1667422,33.74510563,2133.27338,0.037044805,12.37623891,42.73049992,42.98931087,1,80,90.76985494,83.23095648,16.85328,86.09254488,Good,1,0
66.66438531,25.00042445,3178.812884,0.717378224,12.86476263,48.02729912,31.62102913,8,60,100,72,8.038574,67.2,Warning,2,0
88.73554183,42.95195406,3736.717184,0.322920068,11.95889573,67.28817705,36.78307603,9,78.47199544,73.55444883,76.99673145,10.563874,62.90892864,Good,1,0
112.3194828,32.81894954,2692.05721,0.045533767,13.12188088,69.46251746,37.75982207,9,50,100,65,0.92108846,61,Warning,2,1
60.22361278,34.27798455,2265.836668,0.019350717,11.86433801,77.96887301,21.53388627,3,100,69.65394292,90.89618288,15.826941,82.46849831,Excellent,0,0
65.7839619,20.35088513,3105.694695,0.481712666,12.26185416,58.51180501,24.68670646,2,69.28936279,86.05148392,74.31799912,20.146257,77.80109626,Warning,2,0
78.6459009,25.06378786,3194.96214,0.595046903,12.019924,47.79966418,36.72296718,3,80.33020645,76.07186505,79.05270403,24.303907,76.64599543,Good,1,0
77.19117381,37.42730213,2212.270657,0.1860351,13.2751708,44.94243061,35.99402528,8,80,100,86,19.047188,75.6,Good,1,0
97.18901932,31.72134671,2764.24585,0.194304441,12.19865999,15.30489995,27.91437285,2,85.62196137,83.44472452,84.96879031,17.157566,83.67021909,Good,1,0
88.6248958,18.51732159,3444.42181,0.02222312,12.19966354,76.7947009,27.0562386,5,70,83.48612092,74.04583628,19.657219,71.12472595,Warning,2,0
58.37556911,36.22973957,4012.367195,0.168850526,12.2517005,43.56203172,34.1022075,6,84.75265611,85.63264579,85.01665301,20.411087,76.13652097,Good,1,0
92.73115604,26.73730317,3094.083967,0.201451807,12.43824112,60.1179412,43.86150953,3,94.53768791,93.32744633,94.17461544,17.131138,89.17025853,Excellent,0,0
76.33691669,38.46790192,2535.311117,0.69213237,12.26862329,63.57993051,34.23514229,4,75,86.33071065,78.39921319,24.303907,76.30567005,Good,1,0
104.1167083,29.47298593,2456.739859,0.047213617,12.34684528,25.09368982,51.22730831,6,65,68.38451948,66.01535584,5.9724035,61.2861174,Warning,2,0
75.58618695,31.22824012,2945.917246,0.106926173,11.32769981,31.53307215,28.04179452,7,80,67,76.1,14.562929,65.06,Good,1,0
75.45077075,37.07372747,2407.461726,0.16166353,12.42286393,80.94039814,36.93109801,1,100,91.14148036,97.34244411,19.047188,94.63376254,Excellent,0,0
93.11697416,24.61504217,2651.712399,0.045991114,12.40712265,55.80871031,31.45704571,5,82.22622038,92.04380925,85.17149704,16.919046,79.51166007,Good,1,0
96.44389724,24.04291915,1653.698988,0.385218628,12.81542752,38.38828671,40.87960946,1,77.6026403,100,84.32184821,21.381533,88.59310892,Good,1,0
91.72149046,28.82100948,3537.645757,0.086771689,12.92362438,47.47305978,27.18412118,0,96.55701908,100,97.58991336,99.67958,98.55394801,Excellent,0,0
59.71604024,34.9630368,1587.852218,0.085555274,12.32491678,71.7247381,54.27397754,6,85,57.12129335,76.63638801,14.800512,65.40609147,Good,1,0
93.0705166,22.01473648,2154.310592,0.391908228,12.72649163,68.68628959,18.09387597,4,70.79069751,100,79.55348825,24.402285,79.73209295,Good,1,0
69.48537922,19.9917924,2578.074609,0.024706391,11.95937249,20.67836476,52.1548024,2,80,49.24778697,70.77433609,14.500374,68.31415905,Warning,2,0
88.52914167,34.94232556,4092.789504,0.195191829,12.70693694,82.68567687,35.89988469,0,98.14420992,95.56863316,97.37153689,99.662926,97.53664877,Excellent,0,0
63.64398347,26.38213012,2161.853612,0.088826873,12.17100968,69.32296062,40.52424582,9,80,82.30414931,80.69124479,16.257309,66.87557674,Good,1,0
91.69483221,27.64664392,1967.187349,0.126894287,11.92612101,46.95049501,48.34524903,8,76.61033557,60.82864507,71.87582842,6.8177643,59.29122607,Warning,2,0
72.90101644,18.85913759,2059.346466,0.164919306,12.32576453,26.16555114,43.57661495,9,60,88.68778681,68.60633604,2.1317124,60.90135899,Warning,2,0
65.76048025,25.92612411,3827.117734,0.327981663,12.96018898,71.0801728,27.69973112,1,98.13455581,100,98.69418907,23.390514,97.21651344,Excellent,0,0
95.70730205,29.95459622,500,0.23668853,12.47240221,59.52855001,41.00089555,0,88.58539591,94.73659136,90.43075454,99.70013,93.205771,Excellent,0,0
88.62466783,35.58226715,1697.80959,0.260691331,12.99859526,20.84403244,53.67473973,2,100,70.50588493,91.15176548,17.715132,84.79223627,Excellent,0,0
75.79034798,25.372619,4612.341159,0.21949851,12.10050691,45.35843849,26.12708288,1,87.75317682,79.39591022,85.24599684,21.125496,85.02678015,Good,1,0
106.7676827,39.94425672,2972.705659,0.165272552,12.81914044,103.2034723,56.18428511,4,75,33,62.4,5.9942245,56.04,Warning,2,0
78.39021368,25.89266385,1615.212041,0.492615798,12.13913599,50.33003515,38.85702486,6,72.15894681,80.98935939,74.80807058,24.714924,69.08271423,Warning,2,0
85.48161511,25.90144919,2466.465614,0.015912422,12.49013147,35.16058811,30.66772228,1,100,95.46792308,98.64037692,19.392086,96.27781077,Excellent,0,0
89.03370172,39.22414531,2553.963653,0.273668014,12.48667313,29.83006749,26.06710615,3,100,95.32526667,98.59758,20.079834,92.22360134,Excellent,0,0
75.70501099,31.26876091,3176.900197,0.167771513,12.66459669,85.44197967,32.76712926,5,90,91.02073355,90.30622006,19.392086,82.38787875,Excellent,0,0
92.0670444,26.68785163,3971.601602,0.050209775,12.50029625,66.95518979,15.44721669,3,95.8659112,95.88722023,95.87230391,20.138336,90.70082639,Excellent,0,0
76.99821479,29.06920121,2810.841345,0.671517769,12.10432618,78.14878228,30.84755531,4,75,79.55345513,76.36603654,24.303907,73.73031295,Good,1,0
78.82542517,38.11844147,2068.169358,0.48241875,12.75212278,54.96370568,32.37072756,5,77.83875001,100,84.48712501,23.994816,80.692275,Good,1,0
105.4396396,38.79721692,3129.667554,0.491613642,13.09266264,75.08038471,24.25586351,9,47.22575718,100,63.05803002,2.2093177,59.83481801,Warning,2,1
69.39120921,25.09924092,1941.397843,0.102029839,12.16647863,33.03359221,42.47845195,3,100,82.11724353,94.63517306,19.30874,87.20455254,Excellent,0,0
48.80829504,29.74539714,1673.330003,0.219847793,11.66590717,53.25181962,32.81233712,0,100,67,90.1,99.69827,87.46,Excellent,0,0
109.1640549,30.54094097,1092.072902,0.300541592,12.59972783,55.7410703,28.64205455,8,59.96389387,99.98877288,71.97135758,3.121072,67.18056912,Warning,2,1
123.2399193,24.08255934,1247.897284,0.199839781,12.26752784,77.64893864,31.74666065,5,56.33023735,86.2855235,65.31682319,2.5664806,66.44719862,Warning,2,0
78.92096102,29.66588968,1782.843875,0.250223586,12.34755886,56.3768608,38.55107473,4,95,89.58680288,93.37604086,20.079834,85.94298509,Excellent,0,0
55.94742939,30.03193716,1557.768186,0.246184306,12.6224711,37.48976517,35.7322121,7,80,100,86,20.8457,77.6,Good,1,0
80.34274036,36.84125687,2750.589222,0.143734756,12.21744303,51.28147678,27.99024912,9,80,84.21952491,81.26585747,19.657219,67.60341946,Good,1,0
80.70665575,37.24455017,1540.478539,0.104834584,12.29245921,16.47173595,36.25653474,1,100,87.31394247,96.19418274,19.657219,93.17929814,Excellent,0,0
82.15114238,28.02474361,500,0.104910113,12.35995219,3.580625335,34.49324042,8,80,90.09802797,83.02940839,19.392086,71.83725063,Good,1,0
68.29917937,28.71628114,1664.87058,0.042191882,12.98790158,66.6268274,23.60535777,6,85,100,89.5,20.138336,81.7,Good,1,0
93.69341714,33.98575381,2122.512282,0.434460694,12.41202784,42.50512227,32.11495306,5,73.64911947,92.24614847,79.22822817,21.381533,75.98616659,Good,1,0
92.86761063,26.48886931,2015.64041,0.719510958,11.90573057,44.77165402,40.7933827,8,54.26477874,71.36138592,59.39376089,1.8776894,53.90853372,Critical,3,0
62.5839157,33.53184091,3715.619743,0.177809269,11.92164861,66.61893359,40.7213826,3,100,72.01800506,91.60540152,19.30874,83.36684192,Excellent,0,0
95.48795098,29.47256108,2009.165953,0.190454526,12.45569197,77.9402077,32.70035668,7,69.02409805,94.04729371,76.53105675,16.54427,70.72809279,Good,1,0
115.7902747,24.18360853,3204.738771,0.740805772,11.9482288,60.6897591,41.76772795,5,36.73443413,73.11443799,47.64843529,2.088052,53.21194877,Critical,3,0
87.57940499,24.25897972,2484.81392,0.473200979,11.77507861,88.5614566,25.20044503,9,65.48918697,52.8735966,61.70450986,10.304541,49.59742524,Warning,2,0
79.94012257,38.68235218,2466.156219,0.368462016,12.6542144,60.05378268,25.51012162,4,90.43586557,100,93.3051059,25.280869,87.98306354,Excellent,0,0
82.86995178,29.06147113,1831.695769,0.06900425,12.67379936,56.04426927,32.48745037,7,80,100,86,19.047188,77.6,Good,1,0
94.2288515,39.84212456,2452.973879,0.381285599,12.25274539,54.80777645,49.97566136,4,81.12325707,68.75849856,77.41382952,21.291887,72.19999743,Good,1,0
59.03992592,26.91818244,1887.923098,0.025985465,12.51746372,24.29008876,36.63251627,3,100,96.5953783,98.97861349,20.138336,92.70624376,Excellent,0,0
87.46586054,31.74723121,2636.019451,0.060967896,12.47524866,69.11997211,32.2463419,3,100,94.85400713,98.45620214,19.392086,92.04452271,Excellent,0,0
79.14304076,44.35606034,2311.000294,0.199355126,12.64096775,1.0906796,50.44138001,9,80,81.49930796,80.44979239,14.057339,66.56973702,Good,1,0
112.7173752,23.65567953,1744.297653,0.097651419,12.64189996,38.27494285,32.13061565,8,44.62271813,100,61.23590269,1.2520909,60.74154161,Warning,2,1
82.38740899,18.613113,3293.515472,0.135257874,11.35768456,50.45860701,57.34733237,2,80,33,65.9,9.280766,62.14,Warning,2,0
110.0183142,37.71954079,2841.472384,0.112524048,12.30380042,34.20475353,29.88716876,8,50,87.78176719,61.33453016,1.2520909,58.35707153,Warning,2,1
68.44388953,25.03914537,2141.549813,0.287313999,12.60716168,40.96488154,24.88271271,5,90,100,93,20.8457,85.8,Excellent,0,0
93.8088875,29.87576182,2616.394438,0.117282426,12.23581736,86.78751132,33.33638025,1,92.382225,73.77807256,86.80097927,17.09106,84.83620207,Good,1,0
89.79100396,26.48449074,2432.941983,0.143405953,12.41448106,72.08047772,32.50915739,7,80,92.34734355,83.70420306,17.713797,74.69199055,Good,1,0
71.96429128,31.60897669,1805.92725,0.569057421,12.70027999,36.28344638,26.92280024,1,82.06283861,100,87.44398703,25.280869,90.46639222,Good,1,0
87.66094172,24.29678276,2556.396983,0.493342547,12.43237009,40.60866978,61.01974078,8,64.29762787,59.08526635,62.73391941,7.881361,53.45740492,Warning,2,0
103.1877826,28.92035947,2003.190596,0.015696584,13.00316777,24.45992103,38.18626568,4,75,100,82.5,16.54427,81.5,Good,1,0
80.14312444,32.69889196,1744.052932,0.076738556,12.8507945,64.09987572,39.64249574,9,80,100,86,17.392307,73.6,Good,1,0
59.62056026,23.95014668,1201.786136,0.527519042,12.35257434,45.00515099,30.38120733,4,75.63265063,89.79369148,79.88096288,24.863546,77.88731602,Good,1,0
84.7365576,25.79949582,2213.114117,0.00916956,12.32078153,10.67067058,29.22330615,0,100,88.48223818,96.54467145,99.67241,95.62325051,Excellent,0,0
71.46365358,27.915703,2953.576528,0.058674953,11.32769981,52.01567184,45.25558356,7,80,66.13101591,75.83930477,14.256514,64.72978604,Good,1,0
79.86488592,21.42710739,1944.272517,0.239944711,12.26939912,58.77957767,18.24158227,7,65.70842958,86.36271375,71.90471483,16.822624,66.41537165,Warning,2,0
83.77618345,27.4646341,4516.566954,0.224835276,11.85869244,69.26281946,23.57135527,3,89.66866093,69.42106327,83.59438163,20.351988,78.04084163,Good,1,0
59.41521676,30.71277924,3208.548523,0.155883098,12.48849182,48.53290411,32.52691494,2,100,95.40028744,98.62008623,20.138336,94.25210923,Excellent,0,0
60.76512491,27.60270635,3543.464106,0.143550188,12.46114828,42.54657674,48.51047306,8,80,82.33675834,80.7010275,19.657219,68.88796817,Good,1,0
92.23100253,28.37174104,3136.19441,0.293498754,12.6783423,89.72529361,31.25483027,7,75.53799493,83.95326554,78.06257612,18.110687,69.62819878,Good,1,0
77.15921956,29.88058997,3982.29198,0.328978446,12.95866819,50.13172312,39.16151557,2,98.06810357,100,98.6476725,22.557795,95.1886035,Excellent,0,0
46.52883487,26.06553923,1870.398413,0.414979716,12.38949223,64.39123663,35.27728679,7,72.33468562,91.31655441,78.02924626,25.280869,71.08085864,Good,1,0
96.77266055,34.1463754,500,0.173171764,13.31216652,39.20920713,47.96258413,2,86.4546789,89.92721396,87.49643942,16.85328,86.48330644,Good,1,0
89.08554633,38.61586875,2143.099513,0.044645077,12.49298058,63.79819303,19.15276982,1,100,95.58544885,98.67563465,19.392086,96.32247056,Excellent,0,0
74.29187764,27.21371765,2946.57486,0.223936479,11.87591344,20.88742015,42.35963204,6,85,70.1314295,80.53942885,20.351988,70.34994321,Good,1,0
65.24754683,32.91118939,2621.213577,0.337773759,12.17517125,40.75864909,33.0110107,8,77.4817494,82.47581406,78.9799688,25.600946,67.88314409,Good,1,0
97.53711844,28.56229707,2720.378089,0.740805772,12.25090132,25.83451521,44.24884194,9,44.92576311,85.59967944,57.12793801,2.088052,53.3966987,Critical,3,0
90.24025934,32.19292407,3556.728002,0.174235394,12.63685086,37.90053356,26.80717894,4,94.51948132,100,96.16363693,19.047188,89.69818216,Excellent,0,0
120.7390342,39.39467719,2805.64606,0.108003499,12.02110004,75.0094008,35.2439307,1,70,76.12037665,71.83611299,14.227122,76.32574313,Warning,2,0
91.30282898,33.05195726,3139.130342,0.561316622,12.28080965,37.75348221,33.97493289,5,69.97323388,86.83339793,75.0312831,21.291887,72.38544944,Good,1,0
90.81554712,19.35951277,1748.349807,0.011871043,12.33558389,64.36512251,24.97564529,6,63.36890576,89.09283537,71.08608464,14.373344,68.47021786,Warning,2,0
82.49608105,32.72397379,1623.685049,0.116188793,12.22075168,80.34530364,22.19586987,9,80,83.78625567,81.1358767,20.411087,67.43877715,Good,1,0
97.25163801,37.39718246,3791.291138,0.235475342,12.72456615,49.44845373,29.19588638,1,85.49672398,100,89.84770679,17.470497,91.90862407,Good,1,0
94.37627802,28.67042298,2580.721228,0.086829481,12.65652856,69.8753421,36.29931129,6,76.24744396,100,83.37321077,16.85328,78.02392646,Good,1,0
103.7758751,35.97380884,2001.416653,0.496124665,12.86662685,60.62171916,27.43087776,5,56.92502236,100,69.84751565,6.278801,71.90850939,Warning,2,0
77.18015622,25.85930675,2002.884405,0.239093421,12.26758993,52.32873861,31.69926437,5,90,86.28808451,88.88642535,20.351988,80.58947211,Good,1,0
78.46888791,21.08676504,1980.701503,0.740805772,12.88101103,65.00631179,16.14202646,0,64.34706017,100,75.04294212,99.73955,85.02576527,Good,1,0
77.81345244,30.84701411,1932.832783,0.14940961,11.85440117,86.7987618,31.2935008,0,100,58.02609111,87.40782733,99.67787,84.04991462,Good,1,0
96.86202582,19.46113968,1473.481758,0.056100783,11.84464628,37.25462175,45.23586647,6,51.27594836,68.03971305,56.30507777,1.3566136,55.39098927,Critical,3,0
107.4756166,28.56137392,1299.663678,0.517533508,11.91447933,30.815982,42.05180326,1,65.49776612,71.72227218,67.36511794,16.496128,72.7635252,Warning,2,0
78.1173926,37.72105358,2343.996498,0.163386115,12.40368468,29.64170909,34.13078063,6,85,91.90199293,87.07059788,14.993679,78.62275731,Good,1,0
78.62839408,18.54142257,2025.659304,0.388382524,12.88095125,69.88855939,37.43652725,0,74.10783174,100,81.87548222,99.74526,89.12528933,Good,1,0
89.71115836,22.32301922,3385.727428,0.178416798,12.15914317,72.58735246,26.71739604,8,69.2920769,81.81465567,73.04885053,14.256514,64.19224145,Warning,2,0
81.3135775,23.80780653,2734.461323,0.033918954,12.20932264,39.25926133,51.24438683,3,95.23122612,62.65364359,85.45795136,17.09106,77.80549953,Good,1,0
99.2808048,29.62008084,2712.254144,0.032358165,12.31359282,7.279729011,55.67762507,4,76.43839041,54.18570374,69.76258441,10.334224,64.69469139,Warning,2,0
51.22334064,27.80569929,1905.503674,0.100386833,12.62913125,36.5048652,36.64823631,3,100,100,100,20.138336,94,Excellent,0,0
72.5994243,38.39481829,2403.177267,0.032475869,12.20894988,60.95708356,60.90685836,4,95,49.86918249,81.46075475,17.09106,70.85028935,Good,1,0
73.26375499,35.72608997,2788.800883,0.018981253,12.18663322,48.66553722,28.19817628,5,90,82.94862019,87.88458606,20.411087,79.32047567,Good,1,0
