engine_temperature,engine_pressure,engine_rpm,engine_vibration,battery_voltage,battery_current,battery_temperature,fault_count,engine_health,battery_health,vehicle_health,ml_health_score,trip_readiness,health_class,health_class_id,failure,Vehicle_ID,Failure_Probability,Failure_Risk_Percentage,Urgency,Remaining_Useful_Life_Cycles,Remaining_Useful_Life_KM,Top_Risk_Sensor,Top_Risk_SHAP_Value,Affected_System,Recommended_Action,Reason,Book_Service_Within_Days,Maintenance_Priority,Prediction_Timestamp
87.58881876583179,30.31018992857169,2091.298329336682,0.2869063427555276,12.480020211625574,49.817590949474486,22.242360452495333,6.0,85.0,95.05083372955492,88.01525011886648,19.725693,79.81931681723087,Good,1,0,Vehicle_0176,0.0002,0.0%,LOW,124,2480,temperature,-3.8263,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.826),31,Low,2026-06-28 20:56:22
108.68636884615653,32.886171988581935,2827.9484679844536,0.0579919754194373,12.640324219611909,42.28433880158471,48.05244533410069,0.0,80.0,89.62168586405765,82.8865057592173,99.68686,87.6562406283419,Good,1,0,Vehicle_0177,0.0027,0.3%,LOW,124,2480,fault_count,-6.1623,ECU fault logs,Review and clear fault codes,fault_count signal is elevated (SHAP=-6.162),31,Low,2026-06-28 20:56:22
87.39987420360157,33.04637070982952,2769.2989653018744,0.106075311442411,13.082743169666932,103.20347233180824,39.22138589018242,7.0,80.0,67.0,76.1,12.287563,65.06,Good,1,0,Vehicle_0178,0.0004,0.0%,LOW,124,2480,temperature,-6.0064,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-6.006),31,Low,2026-06-28 20:56:22
83.22042510835176,33.61804112056006,820.0784114199021,0.1674295330479167,12.624655548856415,41.74537081104902,26.751694232424075,7.0,80.0,100.0,86.0,19.392086,77.6,Good,1,0,Vehicle_0179,0.0005,0.1%,LOW,124,2480,temperature,-5.8086,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-5.809),31,Low,2026-06-28 20:56:22
89.28739209403814,27.759546379056708,1871.4583773859977,0.3423108133133603,12.176534309182587,58.99530318735595,43.046774281323145,7.0,77.17927911244264,82.53204025378172,78.78510745484436,21.666563,69.77747252366296,Good,1,0,Vehicle_0180,0.0003,0.0%,LOW,124,2480,temperature,-5.7143,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-5.714),31,Low,2026-06-28 20:56:22
104.59002612560238,42.72686041580201,3463.6060412849247,0.7408057715024521,12.842396910051184,34.67397759561432,57.41524889136336,0.0,60.0,66.0,61.8,99.63037,70.28,Warning,2,0,Vehicle_0181,0.0002,0.0%,LOW,124,2480,temperature,-3.7327,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.733),31,Low,2026-06-28 20:56:22
88.29073752045784,31.406586698892585,2563.372038243312,0.2584455486054245,12.147560219982353,60.554959839988086,32.823829001905494,9.0,80.0,81.33685907427204,80.4010577222816,15.069902,66.50800644822337,Good,1,0,Vehicle_0182,0.0004,0.0%,LOW,124,2480,temperature,-6.0901,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-6.090),31,Low,2026-06-28 20:56:22
78.83609153749394,18.82509148425123,1366.3928695176112,0.2720955295116602,12.465423204558109,67.4157519370387,40.50413189691293,4.0,75.0,94.44870718802191,80.83461215640658,18.355572,79.39050873144832,Good,1,0,Vehicle_0183,0.0002,0.0%,LOW,124,2480,temperature,-3.7794,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.779),31,Low,2026-06-28 20:56:22
101.59433065089831,23.98574552540269,4384.656945278521,0.3512027375067896,11.882766556793683,38.24071926507804,30.681706803089984,0.0,64.8363273622544,70.41412046773948,66.50966529389991,99.74884,73.98862326988785,Warning,2,0,Vehicle_0184,0.0002,0.0%,LOW,124,2480,temperature,-3.7278,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.728),31,Low,2026-06-28 20:56:22
91.4313465769242,19.556982065833104,2476.846614148188,0.1386066031541008,11.9866875090653,48.90596369562934,35.85352217618345,5.0,67.1373068461516,74.7008597489436,69.4063727169892,11.860716,66.58399557998223,Warning,2,0,Vehicle_0185,0.0002,0.0%,LOW,124,2480,temperature,-3.9724,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.972),31,Low,2026-06-28 20:56:22
108.03633987993987,30.10400777490785,2807.4671674507263,0.0579598814143299,12.420554668174477,32.094404602182536,19.92765439968553,5.0,70.0,92.59788006219708,76.77936401865912,17.233616,74.5871944236349,Good,1,0,Vehicle_0186,0.0027,0.3%,LOW,124,2480,fault_count,-6.1369,ECU fault logs,Review and clear fault codes,fault_count signal is elevated (SHAP=-6.137),31,Low,2026-06-28 20:56:22
87.74851655832859,29.26916865568,2819.6198048361075,0.5348898919646331,12.547234683432348,27.111923759002167,34.99470486494135,4.0,79.34067386902446,97.8234306915844,84.88550091579243,21.837223,82.49598668779234,Good,1,0,Vehicle_0187,0.0002,0.0%,LOW,124,2480,temperature,-3.7669,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.767),31,Low,2026-06-28 20:56:22
66.63296452419249,27.189445812603253,2205.923627071851,0.7408057715024521,11.719043750923587,70.73590865000412,35.43577329830612,7.0,60.0,67.0,62.1,5.504346,56.66,Warning,2,0,Vehicle_0188,0.0003,0.0%,LOW,124,2480,temperature,-5.823,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-5.823),31,Low,2026-06-28 20:56:22
64.47761201131502,42.06555667440308,1917.9410545428848,0.3925195877324962,12.598914947200266,38.91998108232704,52.98997776844748,5.0,83.83202748450024,72.78931715928952,80.51921438693702,22.040886,72.86939206402012,Good,1,0,Vehicle_0189,0.0002,0.0%,LOW,124,2480,temperature,-3.7718,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.772),31,Low,2026-06-28 20:56:22
109.76391898346874,33.29389724446146,4197.339988052752,0.0750216153752631,12.07222840936068,1.7277534298386,17.049968872966502,2.0,76.05320023894495,78.2294218861281,76.70606673309989,13.831579,77.66952441708555,Good,1,0,Vehicle_0190,0.0025,0.2%,LOW,124,2480,fault_count,-6.1433,ECU fault logs,Review and clear fault codes,fault_count signal is elevated (SHAP=-6.143),31,Low,2026-06-28 20:56:22
110.85498581174946,34.356590168678004,3302.5646956942005,0.2350716821139573,12.911875206268467,85.30712312987245,32.19116540892221,6.0,55.0,91.24324683571044,65.87297405071314,2.5773346,65.77243379756997,Warning,2,0,Vehicle_0191,0.0436,4.4%,LOW,119,2380,fault_count,-7.2024,ECU fault logs,Review and clear fault codes,fault_count signal is elevated (SHAP=-7.202),29,Low,2026-06-28 20:56:22
82.307211800761,24.413559072347383,3157.549760886941,0.2683907800295943,12.259214228470196,33.958093538747875,47.88117217831035,2.0,97.65423628938952,76.14660151814044,91.2019458580148,17.393625,85.95048781843697,Excellent,0,0,Vehicle_0192,0.0002,0.0%,LOW,124,2480,temperature,-3.7957,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.796),31,Low,2026-06-28 20:56:22
79.25219018296018,24.005130652013925,2961.0313533745684,0.1274342282000783,11.950551092180008,45.07253912503938,32.58228504201244,1.0,96.0205226080557,73.21023255242525,89.17743559136656,19.657219,86.14850786530499,Good,1,0,Vehicle_0193,0.0002,0.0%,LOW,124,2480,temperature,-3.7995,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.800),31,Low,2026-06-28 20:56:22
106.92166438363304,30.220832994581727,1697.3460877106522,0.2573338331028716,12.430321823183702,82.8181301098863,33.28658467015002,2.0,80.0,88.3508605250153,82.50525815750458,17.470497,83.1733269995058,Good,1,0,Vehicle_0194,0.0024,0.2%,LOW,124,2480,fault_count,-6.1395,ECU fault logs,Review and clear fault codes,fault_count signal is elevated (SHAP=-6.139),31,Low,2026-06-28 20:56:22
68.39431476934769,31.038042837913355,3522.024153392219,0.7408057715024521,12.03350599956851,47.1651581162472,26.66740975117826,9.0,60.0,76.632122482201,64.9896367446603,5.504346,56.32020654323638,Warning,2,0,Vehicle_0195,0.0004,0.0%,LOW,124,2480,temperature,-5.979,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-5.979),31,Low,2026-06-28 20:56:22
71.5790947156626,18.862130597313257,1825.4938735906003,0.1602761457682458,12.90757805657325,46.73326795596273,25.673946197372423,5.0,70.0,100.0,79.0,19.783419,77.4,Good,1,0,Vehicle_0196,0.0003,0.0%,LOW,124,2480,temperature,-3.829,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.829),31,Low,2026-06-28 20:56:22
94.64990192033568,28.918157862902795,2726.6294385205165,0.1764534482810376,12.40021208301324,25.436539108989336,16.741462341668477,3.0,90.70019615932868,91.75874842429616,91.01776183881891,19.047188,86.96240678815059,Excellent,0,0,Vehicle_0197,0.0003,0.0%,LOW,124,2480,temperature,-3.8177,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.818),31,Low,2026-06-28 20:56:22
79.08092315710616,30.08443249724103,1188.4880756283449,0.2719381526042393,12.339329350762686,17.303326007448668,28.707847523558456,3.0,100.0,89.24733571896078,96.77420071568824,19.725693,89.91398757320509,Excellent,0,0,Vehicle_0198,0.0002,0.0%,LOW,124,2480,temperature,-3.8153,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.815),31,Low,2026-06-28 20:56:22
84.92317199919893,28.709105005373225,867.3129194819844,0.1658844571343197,12.636720407572405,46.67227470807743,25.106449448878767,8.0,80.0,100.0,86.0,19.047188,75.6,Good,1,0,Vehicle_0199,0.0006,0.1%,LOW,124,2480,temperature,-5.9166,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-5.917),31,Low,2026-06-28 20:56:22
82.54835652213231,25.11965752591994,2754.632962122492,0.4368345258484262,11.998021024319884,57.2561954814979,36.180388336570736,6.0,75.87769827677158,75.16836725319513,75.66489896969864,24.714924,68.4326128324582,Good,1,0,Vehicle_0200,0.0002,0.0%,LOW,124,2480,temperature,-3.8343,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.834),31,Low,2026-06-28 20:56:22
90.06361823198401,26.76278890847316,1852.7205862440733,0.1272584625554396,11.884338537868596,56.11050816421545,27.123317975762685,7.0,79.87276353603198,70.47896468707954,77.05462388134625,16.257309,66.32856726622364,Good,1,0,Vehicle_0201,0.0003,0.0%,LOW,124,2480,temperature,-5.9499,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-5.950),31,Low,2026-06-28 20:56:23
106.11222791970576,28.938844838563224,908.6659429621814,0.2414793598770149,12.563340631776654,40.37477839061569,30.204090149514933,6.0,65.0,98.487801060787,75.0463403182361,17.470497,72.72536440309906,Good,1,0,Vehicle_0202,0.0027,0.3%,LOW,124,2480,fault_count,-6.1355,ECU fault logs,Review and clear fault codes,fault_count signal is elevated (SHAP=-6.136),31,Low,2026-06-28 20:56:23
86.35877360352619,30.54480014166029,2932.4876023576603,0.368127153884514,11.960131716796475,50.40515598693885,30.4779460694234,9.0,75.4581897410324,73.60543331785465,74.90236281407907,18.240112,61.66250435201837,Warning,2,0,Vehicle_0203,0.0004,0.0%,LOW,124,2480,temperature,-6.0112,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-6.011),31,Low,2026-06-28 20:56:23
94.65908189915288,33.62874949530341,4196.064616840631,0.0637620710627162,11.959995938500215,13.255800093440657,34.51834817709628,6.0,71.76054386488164,73.59983246313394,72.31233044435731,11.860716,66.10736475924118,Warning,2,0,Vehicle_0204,0.0002,0.0%,LOW,124,2480,temperature,-3.9984,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.998),31,Low,2026-06-28 20:56:23
54.24741848453466,36.48513722970523,3611.64820686405,0.17537111694859,12.734702412488357,59.20334041390957,29.71477743595159,4.0,95.0,100.0,96.5,21.156872,89.9,Excellent,0,0,Vehicle_0205,0.0003,0.0%,LOW,124,2480,temperature,-3.831,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.831),31,Low,2026-06-28 20:56:23
84.26922397104823,28.2339136588365,2294.145691787462,0.1547483898464627,12.610025643993575,53.22811689540092,24.38213910062868,2.0,100.0,100.0,100.0,19.392086,96.0,Excellent,0,0,Vehicle_0206,0.0002,0.0%,LOW,124,2480,temperature,-3.8191,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.819),31,Low,2026-06-28 20:56:23
72.35154594560693,27.26306282330785,2507.0762453575567,0.1399558045729985,11.898468183018837,89.47321788365716,35.857664439478384,0.0,100.0,55.43100304149261,86.62930091244777,99.68493,83.06378115576719,Good,1,0,Vehicle_0207,0.0002,0.0%,LOW,124,2480,temperature,-3.7825,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.783),31,Low,2026-06-28 20:56:23
66.71780409364558,32.62593404120584,3210.1650054271304,0.119599303700814,12.152345582823466,50.149592928580944,45.67483216264611,7.0,80.0,79.23982593847118,79.77194778154136,19.657219,69.71113385661906,Good,1,0,Vehicle_0208,0.0003,0.0%,LOW,124,2480,temperature,-5.8089,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-5.809),31,Low,2026-06-28 20:56:23
71.82771449606874,33.66506949846512,3397.702415867925,0.046441401404055,12.038507377621473,31.146612957078418,36.284661957907744,9.0,80.0,76.83842932688574,79.05152879806572,14.256514,64.79860314421657,Good,1,0,Vehicle_0209,0.0004,0.0%,LOW,124,2480,temperature,-6.1023,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-6.102),31,Low,2026-06-28 20:56:23
79.98814838948782,27.394797400446688,2225.171424939441,0.2932873096789977,13.110527719216233,48.98553731822362,28.90179561761378,6.0,85.0,100.0,89.5,20.079834,81.69999999999999,Good,1,0,Vehicle_0210,0.0002,0.0%,LOW,124,2480,temperature,-3.83,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.830),31,Low,2026-06-28 20:56:23
98.7385381353402,34.74236086179703,2527.3421725796597,0.0271812633579398,12.762404171028244,43.44400399968326,33.76853594906375,4.0,77.52292372931961,100.0,84.26604661052373,16.85328,82.55962796631424,Good,1,0,Vehicle_0211,0.0003,0.0%,LOW,124,2480,temperature,-3.8394,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.839),31,Low,2026-06-28 20:56:23
65.10410923390654,35.87751204693584,2740.491845411629,0.5281954955653363,12.231662061597891,58.694157375407954,14.49367229643461,1.0,84.78696696231091,84.80606004091301,84.79269488589154,25.600946,85.83682893971752,Good,1,0,Vehicle_0212,0.0002,0.0%,LOW,124,2480,temperature,-3.7625,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.763),31,Low,2026-06-28 20:56:23
85.45947238891627,37.75011879395204,2943.1010562230654,0.1015893153593682,12.630477875737398,50.53784123450372,33.60597250461135,6.0,85.0,100.0,89.5,19.392086,81.69999999999999,Good,1,0,Vehicle_0213,0.0003,0.0%,LOW,124,2480,temperature,-3.8394,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.839),31,Low,2026-06-28 20:56:23
77.73745849999632,40.66992544031893,2393.5388463909867,0.0864136166622003,11.857525525627668,24.80106597894713,30.996456309095272,2.0,100.0,69.3729279321413,90.8118783796424,19.657219,84.3617126142137,Excellent,0,0,Vehicle_0214,0.0002,0.0%,LOW,124,2480,temperature,-3.8296,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.830),31,Low,2026-06-28 20:56:23
80.08490358457058,24.801503168043368,2403.9318039450045,0.0973551828070861,12.130941539524205,17.28513423611961,25.66539641993488,6.0,84.20601267217347,80.65133850537336,83.13961042213344,19.657219,74.01403395435474,Good,1,0,Vehicle_0215,0.0002,0.0%,LOW,124,2480,temperature,-3.8,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.800),31,Low,2026-06-28 20:56:23
100.04136737956908,30.083389255995066,3603.8658638035104,0.5996683409270664,12.441945306376756,55.25816405266032,27.47901647668032,3.0,60.02211060486224,93.48024388804116,70.05955058981591,6.149334,74.73177913149779,Warning,2,0,Vehicle_0216,0.0002,0.0%,LOW,124,2480,temperature,-3.7477,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.748),31,Low,2026-06-28 20:56:23
93.07173155505888,30.06766617971196,3467.616561954309,0.1044813410519485,12.580892299658366,77.66229082138477,30.89765498460353,8.0,73.85653688988222,99.2118073609076,81.46311803118984,17.233616,72.72023229089542,Good,1,0,Vehicle_0217,0.0005,0.1%,LOW,124,2480,temperature,-5.9277,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-5.928),31,Low,2026-06-28 20:56:23
105.06097161164116,29.411558588804954,2881.9284587488705,0.1998258432238367,12.361016349794625,51.586957681034384,44.92458276006491,9.0,60.0,90.1419244290282,69.04257732870846,1.5617073,61.45393128303071,Warning,2,1,Vehicle_0218,0.9858,98.6%,CRITICAL,5,100,ml_health_score,1.4904,Vehicle system,Inspect flagged sensor,ml_health_score signal is rapidly deteriorating (SHAP=1.490),1,Immediate,2026-06-28 20:56:23
82.68241481125149,26.10442248233918,3875.287256018343,0.0304309119586536,12.499205404285693,66.26594707840414,45.92060416780093,2.0,100.0,92.7121687562616,97.81365062687848,16.85328,93.2306241273794,Excellent,0,0,Vehicle_0219,0.0002,0.0%,LOW,124,2480,temperature,-3.7917,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.792),31,Low,2026-06-28 20:56:23
74.56086082493945,21.08662798061357,2190.8433902188663,0.4573910011359718,12.43133458398125,70.256183084072,25.718748384421893,3.0,73.85377851338949,93.0425515892266,79.61041043614061,24.863546,80.37475657952969,Good,1,0,Vehicle_0220,0.0002,0.0%,LOW,124,2480,temperature,-3.7323,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.732),31,Low,2026-06-28 20:56:23
81.64211774679251,30.556076676174023,3798.3787589035046,0.5416546530450684,12.334569039191074,55.33583691589337,29.819226267566066,9.0,63.88968979699544,89.05097286663178,71.43807471788634,17.270697,62.67303940405816,Warning,2,0,Vehicle_0221,0.0004,0.0%,LOW,124,2480,temperature,-6.0047,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-6.005),31,Low,2026-06-28 20:56:23
88.63745186906833,25.389866042712526,2934.0123548284405,0.0097589063610986,12.281541763123643,33.71017024277184,30.074100427114217,0.0,100.0,86.86359772885028,96.05907931865508,99.67787,95.0081671369631,Excellent,0,0,Vehicle_0222,0.0002,0.0%,LOW,124,2480,temperature,-3.7995,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.800),31,Low,2026-06-28 20:56:23
87.64860037680566,30.51596088448575,4612.341159193811,0.091284479481938,12.229494050928889,53.90616170091128,43.09545515550124,5.0,77.75317681612378,84.71662960081657,79.84221265153163,16.77857,74.84865351108229,Good,1,0,Vehicle_0223,0.0002,0.0%,LOW,124,2480,temperature,-3.8171,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.817),31,Low,2026-06-28 20:56:23
68.7341789164995,25.23573874980688,1546.0144585740177,0.0466808278233388,12.492775003451436,74.14145775200961,36.45506552631617,1.0,100.0,95.57696889237177,98.67309066771152,19.047188,96.31924817910128,Excellent,0,0,Vehicle_0224,0.0002,0.0%,LOW,124,2480,temperature,-3.785,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.785),31,Low,2026-06-28 20:56:23
86.35734672441811,23.40204992493395,1948.5237982261267,0.7408057715024521,12.564326235679784,60.59781099199829,35.92789862641042,4.0,68.6081996997358,98.52845722179104,77.58427695635237,17.0012,78.25625761816963,Good,1,0,Vehicle_0225,0.0002,0.0%,LOW,124,2480,temperature,-3.7245,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.724),31,Low,2026-06-28 20:56:23
88.42342495208358,31.405790162261383,2835.038262560438,0.0621620478222549,12.479343666927534,64.96490685657312,40.36262613421189,0.0,100.0,95.02292626076076,98.50687787822824,99.573395,98.1087119790891,Excellent,0,0,Vehicle_0226,0.0002,0.0%,LOW,124,2480,temperature,-3.8213,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.821),31,Low,2026-06-28 20:56:23
122.7621105630088,30.905529160838977,2817.7872423831936,0.3408347195817265,11.928561179999576,40.74907516616348,29.03586591589068,1.0,67.27768536121823,72.3031486749825,68.78532435534751,14.298463,73.73182434820501,Warning,2,0,Vehicle_0227,0.0017,0.2%,LOW,124,2480,fault_count,-6.1323,ECU fault logs,Review and clear fault codes,fault_count signal is elevated (SHAP=-6.132),31,Low,2026-06-28 20:56:23
113.15266916922504,33.4756918279256,4060.111187340015,0.3921861357581291,12.000428859542726,45.95292480509036,48.63886574354058,4.0,57.65203386932442,62.89554692809948,59.22508778695693,1.8118441,60.11416205779405,Critical,3,0,Vehicle_0228,0.0237,2.4%,LOW,122,2440,fault_count,-7.12,ECU fault logs,Review and clear fault codes,fault_count signal is elevated (SHAP=-7.120),30,Low,2026-06-28 20:56:23
72.2013497416177,43.11518259850576,1965.300253360373,0.6650862924562685,12.559552722379228,47.625453781992654,34.98255342579798,0.0,80.0,98.33154979814312,85.49946493944293,99.73955,90.96598892329438,Good,1,0,Vehicle_0229,0.0002,0.0%,LOW,124,2480,temperature,-3.757,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.757),31,Low,2026-06-28 20:56:23
80.68924957676236,31.66373718726508,3223.9348149551074,0.1151449905203528,12.988669320268352,48.97323994926408,26.440875538080867,7.0,80.0,100.0,86.0,19.047188,77.6,Good,1,0,Vehicle_0230,0.0004,0.0%,LOW,124,2480,temperature,-5.8384,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-5.838),31,Low,2026-06-28 20:56:23
63.04836997244495,32.910490602384776,3429.9704037455967,0.0310897827887388,12.460966184623503,73.35916632024717,32.7035975620216,5.0,90.0,94.26485511571951,91.27945653471583,19.783419,83.62064494397342,Excellent,0,0,Vehicle_0231,0.0002,0.0%,LOW,124,2480,temperature,-3.8183,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.818),31,Low,2026-06-28 20:56:23
76.1393947905477,23.534632026796046,3063.718265776518,0.0209466079682451,12.235332635009202,3.056525433236658,47.31928324207872,4.0,89.13852810718419,77.07190817106193,85.51854212634751,16.77857,78.7255069100209,Good,1,0,Vehicle_0232,0.0002,0.0%,LOW,124,2480,temperature,-3.7995,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.800),31,Low,2026-06-28 20:56:23
89.73407505385511,22.27855535678175,1731.202926460544,0.2318021549972879,12.489736182177111,50.61076609163676,30.74857864016228,4.0,84.114221427127,95.45161751480585,87.51544025343065,19.725693,83.59958765501956,Good,1,0,Vehicle_0233,0.0002,0.0%,LOW,124,2480,temperature,-3.799,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.799),31,Low,2026-06-28 20:56:23
103.0878043133235,39.49697668064,3626.2070442033582,0.2987723182439393,11.945271430994628,48.41007248610292,44.49557799044832,8.0,60.0,72.9924465285284,63.89773395855852,1.5287995,56.93712968084079,Warning,2,0,Vehicle_0234,0.0127,1.3%,LOW,123,2460,temperature,-6.5911,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-6.591),30,Low,2026-06-28 20:56:23
74.06374243384587,24.45912132040018,3483.459945052331,0.1275631574218675,12.923577262614586,22.56997717111702,28.746542072284782,8.0,77.83648528160072,100.0,84.4855396971205,20.138336,74.69132381827231,Good,1,0,Vehicle_0235,0.0005,0.1%,LOW,124,2480,temperature,-5.9212,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-5.921),31,Low,2026-06-28 20:56:23
75.18780339898305,23.73633557118815,2979.667615832302,0.2526943502889821,12.474637657803212,63.4353443317493,27.34336303222694,0.0,94.9453422847526,94.82880338438252,94.91038061464155,99.69315,95.91198904566144,Excellent,0,0,Vehicle_0236,0.0002,0.0%,LOW,124,2480,temperature,-3.7878,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.788),31,Low,2026-06-28 20:56:23
52.79066455392018,29.765406472700683,2663.478149767164,0.1977615075198336,12.13221711471578,35.50999616110151,41.59597410594292,6.0,85.0,80.70395598202595,83.71118679460778,20.411087,74.36750327316986,Good,1,0,Vehicle_0237,0.0002,0.0%,LOW,124,2480,temperature,-3.8296,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.830),31,Low,2026-06-28 20:56:23
82.56001119182639,29.45884551973567,2680.886408035497,0.1435977749594221,12.33328181356285,42.85934701293681,26.26027439354259,4.0,95.0,88.99787480946758,93.19936244284028,19.392086,85.71919242759768,Excellent,0,0,Vehicle_0238,0.0002,0.0%,LOW,124,2480,temperature,-3.8302,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.830),31,Low,2026-06-28 20:56:23
69.06378382210656,24.58496096134025,2437.0113662084977,0.2815398739629375,12.189185507174551,86.97563815508087,43.22540250161696,7.0,78.339843845361,71.54409921506686,76.30112045627276,16.857136,66.08949211677702,Good,1,0,Vehicle_0239,0.0003,0.0%,LOW,124,2480,temperature,-5.9302,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-5.930),31,Low,2026-06-28 20:56:23
77.0584085895089,28.1701606877214,3012.628107402113,0.0308195565245293,12.924667990726734,70.19947299078112,38.51625999023349,7.0,80.0,100.0,86.0,19.392086,77.6,Good,1,0,Vehicle_0240,0.0004,0.0%,LOW,124,2480,temperature,-5.8171,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-5.817),31,Low,2026-06-28 20:56:23
71.84708832748618,37.37625430590062,2524.907882355982,0.0488599382802945,12.319103964221176,61.48973878290232,26.26406065532408,7.0,80.0,88.41303852412351,82.52391155723706,20.138336,73.19695463916693,Good,1,0,Vehicle_0241,0.0003,0.0%,LOW,124,2480,temperature,-5.8011,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-5.801),31,Low,2026-06-28 20:56:23
83.58606168621165,25.16403834700921,1821.180019717887,0.3038044092793769,12.462146298446235,57.61553869288808,34.28557256005666,6.0,84.7463727147082,94.3135348109073,87.61652134356792,20.987064,79.43261976832221,Good,1,0,Vehicle_0242,0.0002,0.0%,LOW,124,2480,temperature,-3.7821,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.782),31,Low,2026-06-28 20:56:23
58.63407412965053,21.63796509380297,1661.1266841379263,0.7408057715024521,12.629490582660518,46.70639955109315,29.512257094404625,2.0,66.55186037521187,100.0,76.5863022626483,21.333897,81.95178135758897,Good,1,0,Vehicle_0243,0.0002,0.0%,LOW,124,2480,temperature,-3.7204,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-3.720),31,Low,2026-06-28 20:56:23
62.99432131913514,35.655561725398755,1898.3709970781665,0.2613178908810051,12.103693358494183,89.98754530740203,38.48976556669059,8.0,80.0,63.04790128067171,74.9143703842015,8.11851,61.55820248665525,Warning,2,0,Vehicle_0244,0.0004,0.0%,LOW,124,2480,temperature,-6.0465,Cooling system,Inspect coolant level and radiator,temperature signal is elevated (SHAP=-6.046),31,Low,2026-06-28 20:56:23
